F01_R 0.0 16.5925
F01_R 16.5925 34.3825
F01_R 34.3825 50.3125
F01_R 50.3125 69.0125
F01_R 69.0125 84.5925
F01_R 84.5925 100.1125
F01_R 100.1125 118.0225
F01_R 118.0225 133.3425
F01_R 133.3425 149.1825
F01_R 149.1825 165.885
F01_R 165.885 180.9425
F01_R 180.9425 198.0725
F01_R 198.0725 213.6625
F01_R 213.6625 229.2325
F01_R 229.2325 246.5025
F01_R 246.5025 261.5875
F01_R 261.5875 276.9875
F01_R 276.9875 294.3875
F01_R 294.3875 309.8675
F01_R 309.8675 325.1225
F01_R 325.1225 340.2225
F01_R 340.2225 357.8425
F01_R 357.8425 373.7975
F01_R 373.7975 389.7775
F01_R 389.7775 406.1425
F01_R 406.1425 421.4325
F01_R 421.4325 437.74
F01_R 437.74 454.445
F01_R 454.445 470.9525
F01_R 470.9525 486.75
F01_R 486.75 502.4
F01_R 502.4 517.54
F01_R 517.54 534.98
F01_R 534.98 551.98
F01_R 551.98 574.35
F01_R 574.35 590.6
F01_R 590.6 606.29
F01_R 606.29 623.55
F01_R 623.55 639.1
F01_R 639.1 655.025
F01_R 655.025 670.5
F01_R 670.5 688.33
F01_R 688.33 704.92
F01_R 704.92 721.495
F01_R 721.495 737.775
F01_R 737.775 752.7925
F01_R 752.7925 770.2525
F01_R 770.2525 786.42
F01_R 786.42 803.23
F01_R 803.23 818.43
F01_R 818.43 834.74
F01_R 834.74 851.06
F01_R 851.06 867.8
F01_R 867.8 883.5275
F01_R 883.5275 899.5575
F01_R 899.5575 916.1625
F01_R 916.1625 932.74
F01_R 932.74 949.9575
F01_R 949.9575 965.4175
F01_R 965.4175 981.1975
F01_R 981.1975 997.3975
F01_R 997.3975 1012.6475
F01_R 1012.6475 1032.7175
F01_R 1032.7175 1048.2175
F01_R 1048.2175 1065.0675
F01_R 1065.0675 1080.0975
F01_R 1080.0975 1095.2175
F01_R 1095.2175 1112.7975
F01_R 1112.7975 1128.2975
F01_R 1128.2975 1144.7875
F01_R 1144.7875 1159.9025
F01_R 1159.9025 1176.7925
F01_R 1176.7925 1191.9425
F01_R 1191.9425 1207.6225
F01_R 1207.6225 1223.0925
F01_R 1223.0925 1240.1425
F01_R 1240.1425 1255.2225
F01_R 1255.2225 1271.6025
F01_R 1271.6025 1289.9525
F01_R 1289.9525 1305.2625
F01_R 1305.2625 1321.7625
F01_R 1321.7625 1337.095
F01_R 1337.095 1354.3225
F01_R 1354.3225 1370.1925
F01_R 1370.1925 1387.1225
F01_R 1387.1225 1406.3125
F01_R 1406.3125 1422.1125
F01_R 1422.1125 1437.625
F01_R 1437.625 1452.83
F01_R 1452.83 1468.27
F01_R 1468.27 1485.8
F01_R 1485.8 1501.345
F01_R 1501.345 1517.235
F01_R 1517.235 1532.695
F01_R 1532.695 1549.855
F01_R 1549.855 1564.9275
F01_R 1564.9275 1580.7475
F01_R 1580.7475 1597.685
F01_R 1597.685 1613.675
F01_R 1613.675 1629.305
F01_R 1629.305 1645.355
F01_R 1645.355 1661.585
F01_R 1661.585 1676.735
F01_R 1676.735 1692.985
F01_R 1692.985 1709.43
F01_R 1709.43 1726.38
F01_R 1726.38 1745.885
F01_R 1745.885 1761.615
F01_R 1761.615 1778.2425
F01_R 1778.2425 1793.5825
F01_R 1793.5825 1810.0625
