s0019 0.0 17.3525
s0019 17.3525 33.82
s0019 33.82 49.1425
s0019 49.1425 66.4325
s0019 66.4325 83.4825
s0019 83.4825 99.6525
s0019 99.6525 116.6475
s0019 116.6475 131.7625
s0019 131.7625 147.6475
s0019 147.6475 163.225
s0019 163.225 179.0275
s0019 179.0275 195.06
s0019 195.06 211.77
s0019 211.77 227.265
s0019 227.265 242.365
s0019 242.365 259.5275
s0019 259.5275 275.2775
s0019 275.2775 290.4025
s0019 290.4025 307.2175
s0019 307.2175 323.3425
s0019 323.3425 341.4825
s0019 341.4825 357.94
s0019 357.94 373.09
s0019 373.09 389.1375
s0019 389.1375 404.57
s0019 404.57 420.5675
s0019 420.5675 436.3775
s0019 436.3775 452.02
s0019 452.02 468.2675
s0019 468.2675 484.4825
s0019 484.4825 500.415
s0019 500.415 516.2825
s0019 516.2825 531.975
s0019 531.975 548.39
s0019 548.39 563.715
s0019 563.715 581.935
s0019 581.935 598.6525
s0019 598.6525 614.5
s0019 614.5 632.5375
s0019 632.5375 648.24
s0019 648.24 666.95
s0019 666.95 682.15
s0019 682.15 701.65
s0019 701.65 717.89
s0019 717.89 734.755
s0019 734.755 750.945
s0019 750.945 768.5025
s0019 768.5025 784.475
s0019 784.475 803.78
s0019 803.78 818.985
s0019 818.985 836.5625
s0019 836.5625 852.39
s0019 852.39 870.14
s0019 870.14 885.825
s0019 885.825 901.8875
s0019 901.8875 918.0725
s0019 918.0725 934.12
s0019 934.12 949.7
s0019 949.7 965.0075
s0019 965.0075 984.9975
s0019 984.9975 1001.2475
s0019 1001.2475 1016.695
s0019 1016.695 1033.2575
s0019 1033.2575 1050.1075
s0019 1050.1075 1066.995
s0019 1066.995 1082.2375
s0019 1082.2375 1097.825
s0019 1097.825 1113.7325
s0019 1113.7325 1131.1125
s0019 1131.1125 1148.79
s0019 1148.79 1164.3975
s0019 1164.3975 1180.615
s0019 1180.615 1200.2475
s0019 1200.2475 1215.61
s0019 1215.61 1230.9625
s0019 1230.9625 1246.215
s0019 1246.215 1264.22
s0019 1264.22 1280.0825
s0019 1280.0825 1296.9725
s0019 1296.9725 1312.3125
s0019 1312.3125 1327.7425
s0019 1327.7425 1344.0725
s0019 1344.0725 1359.915
s0019 1359.915 1375.805
s0019 1375.805 1390.9725
s0019 1390.9725 1407.5175
s0019 1407.5175 1424.0575
s0019 1424.0575 1439.2425
s0019 1439.2425 1455.9525
s0019 1455.9525 1471.3375
s0019 1471.3375 1488.91
s0019 1488.91 1505.78
s0019 1505.78 1520.8925
s0019 1520.8925 1536.3925
s0019 1536.3925 1551.7725
s0019 1551.7725 1567.355
s0019 1567.355 1584.8125
s0019 1584.8125 1600.4025
s0019 1600.4025 1618.38
s0019 1618.38 1634.14
s0019 1634.14 1649.4975
s0019 1649.4975 1666.1075
s0019 1666.1075 1685.0375
s0019 1685.0375 1701.8075
s0019 1701.8075 1717.21
s0019 1717.21 1734.615
s0019 1734.615 1749.8975
s0019 1749.8975 1764.9475
s0019 1764.9475 1785.405
s0019 1785.405 1802.2075
s0019 1802.2075 1819.705
s0019 1819.705 1837.6275
s0019 1837.6275 1852.7325
s0019 1852.7325 1867.7425
s0019 1867.7425 1883.2375
s0019 1883.2375 1900.0475
s0019 1900.0475 1915.1075
s0019 1915.1075 1931.515
s0019 1931.515 1947.5625
s0019 1947.5625 1962.725
s0019 1962.725 1978.6225
s0019 1978.6225 1996.505
s0019 1996.505 2014.0125
s0019 2014.0125 2029.1675
s0019 2029.1675 2045.5675
s0019 2045.5675 2061.4425
s0019 2061.4425 2077.26
s0019 2077.26 2094.3875
s0019 2094.3875 2111.0325
s0019 2111.0325 2128.645
s0019 2128.645 2144.155
s0019 2144.155 2159.1825
s0019 2159.1825 2174.1875
s0019 2174.1875 2190.3075
s0019 2190.3075 2205.8625
s0019 2205.8625 2221.4975
s0019 2221.4975 2238.2475
s0019 2238.2475 2253.91
s0019 2253.91 2269.58
s0019 2269.58 2286.6625
s0019 2286.6625 2302.2725
s0019 2302.2725 2319.3625
s0019 2319.3625 2336.2025
s0019 2336.2025 2352.225
s0019 2352.225 2368.31
s0019 2368.31 2384.3625
s0019 2384.3625 2399.985
s0019 2399.985 2415.3275
s0019 2415.3275 2433.5175
s0019 2433.5175 2449.2425
s0019 2449.2425 2464.6225
s0019 2464.6225 2481.23
s0019 2481.23 2496.36
s0019 2496.36 2512.01
s0019 2512.01 2527.0525
s0019 2527.0525 2542.2475
s0019 2542.2475 2559.67
s0019 2559.67 2574.735
s0019 2574.735 2590.5625
s0019 2590.5625 2606.73
s0019 2606.73 2623.8975
s0019 2623.8975 2642.0475
s0019 2642.0475 2657.7
s0019 2657.7 2675.0675
s0019 2675.0675 2691.27
s0019 2691.27 2706.9725
s0019 2706.9725 2723.76
s0019 2723.76 2739.075
s0019 2739.075 2755.065
s0019 2755.065 2770.5025
s0019 2770.5025 2787.0925
s0019 2787.0925 2802.47
s0019 2802.47 2820.52
s0019 2820.52 2836.77
s0019 2836.77 2854.4325
s0019 2854.4325 2870.2475
s0019 2870.2475 2885.3875
s0019 2885.3875 2902.8725
s0019 2902.8725 2919.3375
s0019 2919.3375 2937.195
s0019 2937.195 2953.8975
s0019 2953.8975 2970.585
s0019 2970.585 2987.485
s0019 2987.485 3004.27
s0019 3004.27 3019.95
s0019 3019.95 3035.65
s0019 3035.65 3051.795
s0019 3051.795 3067.1925
s0019 3067.1925 3082.4525
s0019 3082.4525 3098.835
s0019 3098.835 3114.7125
s0019 3114.7125 3130.17
s0019 3130.17 3146.925
s0019 3146.925 3163.2525
